Country,Customer_Name,Delivery_Year ,Engine,Model_Series,Order_Month,Order_Year,Region,Delivery_Total,Order_Total,Unfilled_Orders
USA,Northwest-Merged w Delta,1986,PW,757-200,Nov,1983,North America,9,9,
USA,Northwest-Merged w Delta,1988,PW,757-200,Dec,1987,North America,3,3,
USA,Oak Hill,,GE,777F,Apr,2007,North America,0,2,
USA,Oak Hill,2010,GE,777F,Apr,2007,North America,2,2,
USA,Oak Hill,2012,GE,777F,Apr,2007,North America,2,2,
USA,Ozark Air Lines,1966,PW,DC-9,Feb,1965,North America,3,3,
USA,Ozark Air Lines,1973,PW,DC-9,Mar,1973,North America,1,1,
USA,Ozark Air Lines,1968,PW,DC-9,May,1966,North America,3,3,
USA,Ozark Air Lines,1967,PW,DC-9,Jul,1965,North America,3,3,
USA,Ozark Air Lines,1984,PW,MD-80,Jul,1983,North America,2,2,
USA,Ozark Air Lines,1985,PW,MD-80,Jul,1983,North America,2,2,
USA,Ozark Air Lines,,NS,MD-80,Aug,1985,North America,0,2,
USA,Ozark Air Lines,1969,PW,DC-9,Aug,1968,North America,3,3,
USA,Ozark Air Lines,1969,PW,DC-9,Oct,1969,North America,2,2,
USA,Ozark Air Lines,1970,PW,DC-9,Oct,1969,North America,1,1,
USA,Ozark Air Lines,1979,PW,727,Oct,1978,North America,2,2,
USA,Ozark Air Lines,1979,PW,DC-9,Oct,1978,North America,1,1,
USA,Ozark Air Lines,1980,PW,DC-9,Oct,1978,North America,1,1,
USA,Ozark Air Lines,1977,PW,DC-9,Nov,1976,North America,1,1,
USA,PACE Airlines,1968,PW,737-200,Jan,1966,North America,6,6,
USA,PACE Airlines,1980,PW,737-200,Mar,1980,North America,1,1,
USA,PACE Airlines,1982,PW,737-200,Mar,1981,North America,8,8,
USA,PACE Airlines,1967,PW,727,Apr,1967,North America,1,1,
USA,PACE Airlines,1980,PW,737-200,Apr,1980,North America,4,4,
USA,PACE Airlines,1981,PW,737-200,Apr,1980,North America,6,6,
USA,PACE Airlines,1982,PW,737-200,Apr,1980,North America,1,1,
USA,PACE Airlines,1987,CF,737-300,Apr,1985,North America,3,3,
USA,PACE Airlines,1985,CF,737-300,May,1984,North America,10,10,
USA,PACE Airlines,1986,CF,737-300,May,1984,North America,5,5,
USA,PACE Airlines,,NS,737-400,Jun,1986,North America,0,5,
USA,PACE Airlines,1983,PW,737-200,Jun,1983,North America,2,2,
USA,PACE Airlines,1988,CF,737-400,Jun,1986,North America,9,9,
USA,PACE Airlines,1989,CF,737-400,Jun,1986,North America,10,10,
USA,PACE Airlines,1986,CF,737-300,Jul,1985,North America,2,2,
USA,PACE Airlines,1987,CF,737-300,Jul,1985,North America,2,2,
USA,PACE Airlines,1987,GE,767-200ER,Jul,1986,North America,4,4,
USA,PACE Airlines,1988,GE,767-200ER,Jul,1986,North America,2,2,
USA,PACE Airlines,1979,PW,737-200,Aug,1978,North America,4,4,
USA,PACE Airlines,1987,CF,737-300,Sep,1985,North America,8,8,
USA,PACE Airlines,1988,CF,737-300,Sep,1985,North America,11,11,
USA,PACE Airlines,1982,PW,737-200,Oct,1981,North America,3,3,
USA,PACE Airlines,1983,PW,737-200,Oct,1981,North America,7,7,
USA,PACE Airlines,1969,PW,737-200,Dec,1968,North America,6,6,
USA,PACE Airlines,1978,PW,737-200,Dec,1977,North America,2,2,
USA,PACE Airlines,1979,PW,737-200,Dec,1977,North America,1,1,
USA,PACE Airlines,1986,CF,737-300,Dec,1984,North America,1,1,
USA,PACE Airlines,1987,CF,737-300,Dec,1984,North America,3,3,
USA,Pacific Air Lines,,NS,737-100,Sep,1965,North America,0,4,
USA,Pacific Air Lines,1966,PW,727,Sep,1965,North America,2,2,
USA,Pacific Air Lines,,NS,737-100,Oct,1966,North America,0,2,
USA,Pacific Air Lines,1967,PW,727,Oct,1966,North America,1,1,
USA,Pacific Northern,1962,PW,707/720,Apr,1961,North America,2,2,
USA,Pacific Northern,,PW,727,Sep,1965,North America,0,4,
USA,Pacific Southwest Airlines,1966,PW,727,Jan,1965,North America,1,1,
USA,Pacific Southwest Airlines,1966,PW,727,Jan,1966,North America,1,1,
USA,Pacific Southwest Airlines,1969,PW,727,Feb,1968,North America,9,9,
USA,Pacific Southwest Airlines,1969,PW,727,Feb,1969,North America,1,1,
USA,Pacific Southwest Airlines,1969,PW,737-200,Feb,1968,North America,6,6,
USA,Pacific Southwest Airlines,1978,PW,727,Feb,1977,North America,2,2,
USA,Pacific Southwest Airlines,1981,PW,MD-80,Feb,1980,North America,1,1,
USA,Pacific Southwest Airlines,1982,PW,MD-80,Feb,1980,North America,7,7,
USA,Pacific Southwest Airlines,,NS,MD-80,Mar,1983,North America,0,2,
USA,Pacific Southwest Airlines,1971,PW,737-200,Mar,1971,North America,1,1,
USA,Pacific Southwest Airlines,1979,PW,727,Mar,1978,North America,2,2,
USA,Pacific Southwest Airlines,1967,PW,727,Apr,1967,North America,1,1,
USA,Pacific Southwest Airlines,1969,PW,727,Apr,1969,North America,1,1,
USA,Pacific Southwest Airlines,,NS,MD-80,May,1981,North America,0,1,
USA,Pacific Southwest Airlines,1968,PW,DC-9,May,1966,North America,1,1,
USA,Pacific Southwest Airlines,1973,PW,727,May,1972,North America,2,2,
USA,Pacific Southwest Airlines,1974,PW,727,May,1973,North America,1,1,
USA,Pacific Southwest Airlines,1983,PW,MD-80,May,1981,North America,4,4,
USA,Pacific Southwest Airlines,1984,PW,MD-80,May,1981,North America,1,1,
USA,Pacific Southwest Airlines,1965,PW,727,Jun,1964,North America,5,5,
USA,Pacific Southwest Airlines,1967,PW,727,Jun,1966,North America,1,1,
USA,Pacific Southwest Airlines,1968,PW,727,Jun,1966,North America,6,6,
USA,Pacific Southwest Airlines,1968,PW,737-200,Jun,1966,North America,2,2,
USA,Pacific Southwest Airlines,1968,PW,737-200,Jun,1967,North America,2,2,
USA,Pacific Southwest Airlines,1979,PW,727,Jun,1979,North America,1,1,
USA,Pacific Southwest Airlines,1967,PW,DC-9,Aug,1965,North America,1,1,
USA,Pacific Southwest Airlines,1980,PW,MD-80,Aug,1978,North America,1,1,
USA,Pacific Southwest Airlines,1981,PW,MD-80,Aug,1978,North America,9,9,
USA,Pacific Southwest Airlines,1986,PW,MD-80,Aug,1985,North America,2,2,
USA,Pacific Southwest Airlines,1970,PW,727,Sep,1969,North America,3,3,
USA,Pacific Southwest Airlines,1982,PW,MD-80,Sep,1981,North America,1,1,
USA,Pacific Southwest Airlines,1970,PW,727,Dec,1969,North America,1,1,
USA,Pacific Southwest Airlines,1971,PW,727,Dec,1969,North America,1,1,
USA,Pacific Southwest Airlines,1981,PW,MD-80,Dec,1978,North America,2,2,
USA,Pan Am World Airways,1971,PW,747-100,Jan,1969,North America,6,6,
USA,Pan Am World Airways,1973,PW,747-100,Jan,1969,North America,1,1,
USA,Pan Am World Airways,1976,PW,747-100,Jan,1969,North America,1,1,
USA,Pan Am World Airways,1962,PW,707/720,Feb,1961,North America,5,5,
USA,Pan Am World Airways,1964,PW,707/720,Feb,1964,North America,1,1,
USA,Pan Am World Airways,,PW,727,Mar,1980,North America,0,8,
USA,Pan Am World Airways,1965,PW,727,Mar,1965,North America,1,1,
USA,Pan Am World Airways,1966,PW,727,Mar,1965,North America,10,10,
USA,Pan Am World Airways,1968,PW,707/720,Mar,1967,North America,7,7,
USA,Pan Am World Airways,,PW,707/720,Apr,1963,North America,0,3,
USA,Pan Am World Airways,1963,PW,707/720,Apr,1962,North America,2,2,
USA,Pan Am World Airways,1966,PW,727,Apr,1965,North America,4,4,
USA,Pan Am World Airways,1969,PW,747-100,Apr,1966,North America,2,2,
USA,Pan Am World Airways,1970,PW,747-100,Apr,1966,North America,23,23,
USA,Pan Am World Airways,1964,PW,707/720,May,1963,North America,5,5,
USA,Pan Am World Airways,1965,PW,707/720,May,1964,North America,10,10,
USA,Pan Am World Airways,1966,PW,727,May,1965,North America,4,4,
USA,Pan Am World Airways,1967,PW,727,May,1967,North America,1,1,
USA,Pan Am World Airways,1968,PW,727,May,1967,North America,1,1,
USA,Pan Am World Airways,1961,PW,707/720,Jun,1960,North America,3,3,
USA,Pan Am World Airways,1965,PW,707/720,Jun,1964,North America,1,1,
USA,Pan Am World Airways,1979,PW,747-200,Jun,1978,North America,2,2,
USA,Pan Am World Airways,1978,PW,747-100,Jul,1977,North America,2,2,
USA,Pan Am World Airways,1967,PW,707/720,Aug,1966,North America,10,10,
USA,Pan Am World Airways,1968,PW,707/720,Aug,1966,North America,3,3,
USA,Pan Am World Airways,,NS,747-100,Sep,1973,North America,0,5,
USA,Pan Am World Airways,1963,PW,707/720,Sep,1962,North America,1,1,
USA,Pan Am World Airways,1976,PW,747-100,Sep,1973,North America,5,5,
USA,Pan Am World Airways,1958,PW,707/720,Oct,1955,North America,6,6,
USA,Pan Am World Airways,1959,PW,707/720,Oct,1955,North America,14,14,
USA,Pan Am World Airways,1960,PW,707/720,Oct,1959,North America,6,6,
USA,Pan Am World Airways,1960,PW,DC-8,Oct,1955,North America,17,17,
USA,Pan Am World Airways,1961,PW,DC-8,Oct,1955,North America,3,3,
USA,Pan Am World Airways,1964,PW,707/720,Oct,1963,North America,3,3,
USA,Pan Am World Airways,1966,PW,707/720,Oct,1965,North America,3,3,
USA,Pan Am World Airways,1967,PW,707/720,Oct,1965,North America,2,2,
USA,Pan Am World Airways,1967,PW,727,Oct,1965,North America,6,6,
USA,Pan Am World Airways,1966,PW,707/720,Nov,1964,North America,5,5,
USA,Pan Am World Airways,1967,PW,707/720,Nov,1966,North America,5,5,
USA,Pan Am World Airways,1968,PW,707/720,Nov,1966,North America,1,1,
USA,Pan Am World Airways,1959,PW,707/720,Dec,1955,North America,1,1,
USA,Pan Am World Airways,1960,PW,707/720,Dec,1955,North America,2,2,
USA,Pan Am World Airways,1964,PW,707/720,Dec,1963,North America,1,1,
USA,Pan Am World Airways,1966,PW,707/720,Dec,1965,North America,2,2,
USA,Pan Am World Airways,1967,PW,707/720,Dec,1965,North America,8,8,
USA,Pan Am World Airways,1968,PW,707/720,Dec,1967,North America,7,7,
USA,Pan Am World Airways,1969,PW,707/720,Dec,1967,North America,12,12,
USA,Pan Am World Airways,1977,PW,747-100,Dec,1976,North America,1,1,
USA,Pan Am World Airways,1979,PW,747-100,Dec,1977,North America,2,2,
USA,Pan Am World Airways,1981,PW,727,Dec,1981,North America,2,2,
USA,Pan Am World Airways,1982,PW,727,Dec,1981,North America,6,6,
USA,Panagra Cargo,1960,PW,DC-8,Oct,1955,North America,3,3,
USA,Panagra Cargo,1966,PW,DC-8,Nov,1965,North America,1,1,
USA,Playboy,1969,PW,DC-9,Jun,1967,North America,1,1,
USA,Polaris Aircraft Leasing,1991,PW,MD-80,May,1989,North America,2,2,
USA,Polaris Aircraft Leasing,1981,PW,MD-80,Nov,1979,North America,1,1,
USA,Polaris Aircraft Leasing,1989,PW,MD-80,Nov,1988,North America,8,8,
USA,Polaris Aircraft Leasing,,NS,MD-80,Dec,1981,North America,0,2,
USA,Polaris Aircraft Leasing,1990,PW,MD-80,Dec,1988,North America,7,7,
USA,Presidential Airways,,PW,737-200,Mar,1986,North America,0,3,
USA,Pro Air,1997,CF,737-400,Jun,1997,North America,1,1,
USA,Purdue Airlines,1969,PW,DC-9,Jun,1967,North America,1,1,
USA,Purdue Airlines,1969,PW,DC-9,Nov,1968,North America,1,1,
USA,Reno Air,1996,RR,MD-90,Jan,1996,North America,2,2,
USA,Reno Air,1996,RR,MD-90,Apr,1996,North America,1,1,
USA,Reno Air,1997,RR,MD-90,Dec,1997,North America,2,2,
USA,Republic Airlines,1980,PW,DC-9,Jan,1979,North America,4,4,
USA,Republic Airlines,,NS,MD-80,Mar,1981,North America,0,4,
USA,Republic Airlines,1981,PW,727,May,1980,North America,3,3,
USA,Republic Airlines,,NS,MD-80,Jun,1980,North America,0,5,
USA,Republic Airlines,1980,PW,727,Jun,1979,North America,1,1,
USA,Republic Airlines,1981,PW,MD-80,Jun,1980,North America,1,1,
USA,Republic Airlines,1985,RR,757-200,Oct,1985,North America,3,3,
USA,Republic Airlines,1986,RR,757-200,Oct,1985,North America,3,3,
USA,Republic Airlines,1979,PW,DC-9,Nov,1978,North America,1,1,
USA,Republic Airlines,,NS,MD-80,Dec,1979,North America,0,2,
USA,Republic Airlines,,NS,MD-80,Dec,1982,North America,0,6,
USA,Republic Airlines,1980,PW,727,Dec,1978,North America,3,3,
USA,Republic Airlines,1980,PW,DC-9,Dec,1979,North America,1,1,
USA,Republic Airlines,1981,PW,DC-9,Dec,1979,North America,1,1,
USA,Republic Airlines,1981,PW,MD-80,Dec,1979,North America,2,2,
USA,Republic Airlines,1982,PW,MD-80,Dec,1982,North America,3,3,
USA,Republic Airlines,1983,PW,MD-80,Dec,1982,North America,2,2,
USA,Saturn Airways,1967,GE,DC-8,Feb,1966,North America,1,1,
USA,Saturn Airways,1968,GE,DC-8,Feb,1966,North America,1,1,
USA,Seaboard World Airlines,1966,PW,DC-8,Jan,1965,North America,1,1,
USA,Seaboard World Airlines,,NS,747-200,Feb,1973,North America,0,1,
USA,Seaboard World Airlines,1967,PW,DC-8,Feb,1966,North America,1,1,
USA,Seaboard World Airlines,1968,GE,DC-8,Feb,1966,North America,2,2,
USA,Seaboard World Airlines,1969,GE,DC-8,Feb,1968,North America,3,3,
USA,Seaboard World Airlines,1969,PW,DC-8,Feb,1968,North America,1,1,
USA,Seaboard World Airlines,1974,PW,747-200,Feb,1973,North America,1,1,
USA,Seaboard World Airlines,1976,PW,747-200,Feb,1973,North America,1,1,
USA,Seaboard World Airlines,1978,GE,DC-10,Feb,1977,North America,1,1,
USA,Seaboard World Airlines,1979,PW,747-200,Mar,1978,North America,1,1,
USA,Seaboard World Airlines,1968,PW,707/720,Jun,1967,North America,2,2,
USA,Seaboard World Airlines,1969,GE,DC-8,Jun,1967,North America,1,1,
USA,Seaboard World Airlines,1969,PW,DC-8,Jun,1967,North America,1,1,
USA,Seaboard World Airlines,1964,PW,DC-8,Jul,1963,North America,1,1,
USA,Seaboard World Airlines,1968,PW,DC-8,Aug,1966,North America,1,1,
USA,Seaboard World Airlines,1969,PW,DC-8,Aug,1966,North America,1,1,
USA,Seaboard World Airlines,1979,PW,747-200,Sep,1978,North America,1,1,
USA,Seaboard World Airlines,1969,GE,DC-8,Nov,1967,North America,2,2,
USA,Seaboard World Airlines,1965,PW,DC-8,Dec,1964,North America,1,1,
USA,Southern Air Transport,1966,PW,727,Feb,1966,North America,1,1,
USA,Southern Airways - USA (Inacti,1968,PW,DC-9,May,1966,North America,3,3,
USA,Southern Airways - USA (Inacti,,NS,DC-9,Jun,1978,North America,0,4,
USA,Southern Airways - USA (Inacti,1967,PW,DC-9,Jun,1965,North America,3,3,
USA,Southern Airways - USA (Inacti,1971,PW,DC-9,Jun,1971,North America,2,2,
USA,Southern Airways - USA (Inacti,,NS,MD-80,Oct,1977,North America,0,4,
USA,Southern Airways - USA (Inacti,1969,PW,DC-9,Nov,1967,North America,3,3,
USA,Southern Express,,NS,737-300,May,1984,North America,0,5,
USA,Southwest Airlines,,CF,737 MAX,Jan,2022,North America,0,9,9
USA,Southwest Airlines,1988,CF,737-300,Jan,1986,North America,3,3,
USA,Southwest Airlines,1999,CF,737-700,Jan,1998,North America,10,10,
USA,Southwest Airlines,2000,CF,737-700,Jan,1998,North America,9,9,
USA,Southwest Airlines,2001,CF,737-700,Jan,1998,North America,12,12,
USA,Southwest Airlines,2002,CF,737-700,Jan,1998,North America,9,9,
USA,Southwest Airlines,2003,CF,737-700,Jan,1998,North America,9,9,
USA,Southwest Airlines,2004,CF,737-700,Jan,1998,North America,5,5,
USA,Southwest Airlines,2005,CF,737-700,Jan,1998,North America,3,3,
USA,Southwest Airlines,2006,CF,737-700,Jan,2005,North America,4,4,
USA,Southwest Airlines,2007,CF,737-700,Jan,2006,North America,2,2,
USA,Southwest Airlines,2008,CF,737-700,Jan,1998,North America,2,2,
USA,Southwest Airlines,2015,CF,737-800,Jan,2008,North America,1,1,
USA,Southwest Airlines,2015,CF,737-800,Jan,2009,North America,3,3,
USA,Southwest Airlines,2016,CF,737-800,Jan,2009,North America,1,1,
USA,Southwest Airlines,2018,CF,737-800,Jan,2009,North America,1,1,
USA,Southwest Airlines,2018,CF,737-800,Jan,2017,North America,2,2,
USA,Southwest Airlines,2022,CF,737 MAX,Jan,2022,North America,3,3,
USA,Southwest Airlines,2004,CF,737-700,Feb,2003,North America,2,2,
USA,Southwest Airlines,2005,CF,737-700,Feb,2004,North America,2,2,
USA,Southwest Airlines,2006,CF,737-700,Feb,2005,North America,1,1,
USA,Southwest Airlines,2011,CF,737-700,Feb,2011,North America,1,1,
USA,Southwest Airlines,2015,CF,737-800,Feb,2008,North America,1,1,
USA,Southwest Airlines,2018,CF,737-800,Feb,2017,North America,3,3,
USA,Southwest Airlines,,CF,737 MAX,Mar,2018,North America,0,40,40
USA,Southwest Airlines,,CF,737 MAX,Mar,2021,North America,0,100,100
USA,Southwest Airlines,1979,PW,737-200,Mar,1978,North America,2,2,
USA,Southwest Airlines,1984,CF,737-300,Mar,1981,North America,3,3,
USA,Southwest Airlines,1985,CF,737-300,Mar,1981,North America,7,7,
USA,Southwest Airlines,2002,CF,737-700,Mar,2002,North America,2,2,
USA,Southwest Airlines,2004,CF,737-700,Mar,2003,North America,2,2,
USA,Southwest Airlines,2006,CF,737-700,Mar,2005,North America,2,2,
USA,Southwest Airlines,2008,CF,737-700,Mar,2007,North America,2,2,
USA,Southwest Airlines,2015,CF,737-800,Mar,2008,North America,1,1,
USA,Southwest Airlines,2016,CF,737-800,Mar,2008,North America,1,1,
USA,Southwest Airlines,,CF,737-700,Apr,2006,North America,0,6,
USA,Southwest Airlines,,CF,737-800,Apr,2006,North America,0,1,
USA,Southwest Airlines,1982,PW,737-200,Apr,1981,North America,5,5,
USA,Southwest Airlines,1988,CF,737-300,Apr,1985,North America,1,1,
USA,Southwest Airlines,1988,CF,737-300,Apr,1987,North America,2,2,
USA,Southwest Airlines,1992,CF,737-300,Apr,1990,North America,3,3,
USA,Southwest Airlines,1993,CF,737-300,Apr,1990,North America,2,2,
USA,Southwest Airlines,1994,CF,737-300,Apr,1990,North America,5,5,
USA,Southwest Airlines,1999,CF,737-700,Apr,1999,North America,1,1,
USA,Southwest Airlines,2000,CF,737-700,Apr,1999,North America,6,6,
USA,Southwest Airlines,2005,CF,737-700,Apr,2004,North America,1,1,
USA,Southwest Airlines,2007,CF,737-700,Apr,2006,North America,9,9,
USA,Southwest Airlines,2008,CF,737-700,Apr,2006,North America,16,16,
USA,Southwest Airlines,2009,CF,737-700,Apr,2006,North America,12,12,
USA,Southwest Airlines,2010,CF,737-700,Apr,2006,North America,8,8,
USA,Southwest Airlines,2010,CF,737-700,Apr,2008,North America,3,3,
USA,Southwest Airlines,2011,CF,737-700,Apr,2006,North America,9,9,
USA,Southwest Airlines,2011,CF,737-700,Apr,2008,North America,1,1,
USA,Southwest Airlines,2012,CF,737-800,Apr,2006,North America,8,8,
USA,Southwest Airlines,2012,CF,737-800,Apr,2007,North America,1,1,
USA,Southwest Airlines,2012,CF,737-800,Apr,2008,North America,3,3,
USA,Southwest Airlines,2013,CF,737-800,Apr,2006,North America,4,4,
USA,Southwest Airlines,2014,CF,737-800,Apr,2008,North America,1,1,
USA,Southwest Airlines,2015,CF,737-800,Apr,2006,North America,8,8,
USA,Southwest Airlines,2015,CF,737-800,Apr,2008,North America,1,1,
USA,Southwest Airlines,2016,CF,737-800,Apr,2006,North America,14,14,
USA,Southwest Airlines,2016,CF,737-800,Apr,2008,North America,3,3,
USA,Southwest Airlines,2017,CF,737-800,Apr,2008,North America,1,1,
USA,Southwest Airlines,,CF,737 MAX,May,2013,North America,0,30,30
USA,Southwest Airlines,,CF,737 MAX,May,2021,North America,0,34,34
USA,Southwest Airlines,1975,PW,737-200,May,1975,North America,1,1,
USA,Southwest Airlines,1984,PW,737-200,May,1983,North America,3,3,
USA,Southwest Airlines,1985,PW,737-200,May,1984,North America,1,1,
USA,Southwest Airlines,1989,CF,737-300,May,1987,North America,7,7,
USA,Southwest Airlines,1990,CF,737-500,May,1987,North America,10,10,
USA,Southwest Airlines,1991,CF,737-500,May,1987,North America,3,3,
USA,Southwest Airlines,2005,CF,737-700,May,2004,North America,1,1,
USA,Southwest Airlines,2014,CF,737-800,May,2013,North America,5,5,
USA,Southwest Airlines,,CF,737-700,Jun,2007,North America,0,4,
USA,Southwest Airlines,,CF,737-800,Jun,2007,North America,0,1,
USA,Southwest Airlines,1971,PW,737-200,Jun,1971,North America,3,3,
USA,Southwest Airlines,1976,PW,737-200,Jun,1976,North America,1,1,
USA,Southwest Airlines,1977,PW,737-200,Jun,1976,North America,4,4,
USA,Southwest Airlines,1978,PW,737-200,Jun,1977,North America,3,3,
USA,Southwest Airlines,1979,PW,737-200,Jun,1978,North America,1,1,
USA,Southwest Airlines,1980,PW,737-200,Jun,1979,North America,3,3,
USA,Southwest Airlines,1980,PW,737-200,Jun,1980,North America,2,2,
USA,Southwest Airlines,1981,PW,737-200,Jun,1980,North America,3,3,
USA,Southwest Airlines,1982,PW,737-200,Jun,1980,North America,1,1,
USA,Southwest Airlines,1989,CF,737-300,Jun,1987,North America,1,1,
USA,Southwest Airlines,1995,CF,737-300,Jun,1994,North America,6,6,
USA,Southwest Airlines,1996,CF,737-300,Jun,1994,North America,6,6,
USA,Southwest Airlines,2000,CF,737-700,Jun,1999,North America,4,4,
USA,Southwest Airlines,2001,CF,737-700,Jun,1999,North America,2,2,
USA,Southwest Airlines,2001,CF,737-700,Jun,2000,North America,1,1,
USA,Southwest Airlines,2002,CF,737-700,Jun,2000,North America,1,1,
USA,Southwest Airlines,2003,CF,737-700,Jun,2000,North America,4,4,
USA,Southwest Airlines,2004,CF,737-700,Jun,2000,North America,18,18,
USA,Southwest Airlines,2004,CF,737-700,Jun,2003,North America,15,15,
USA,Southwest Airlines,2005,CF,737-700,Jun,2000,North America,18,18,
USA,Southwest Airlines,2005,CF,737-700,Jun,2004,North America,1,1,
USA,Southwest Airlines,2006,CF,737-700,Jun,2000,North America,22,22,
USA,Southwest Airlines,2006,CF,737-700,Jun,2005,North America,1,1,
USA,Southwest Airlines,2007,CF,737-700,Jun,2000,North America,26,26,
USA,Southwest Airlines,2008,CF,737-700,Jun,2000,North America,4,4,
USA,Southwest Airlines,2012,CF,737-800,Jun,2007,North America,6,6,
USA,Southwest Airlines,2016,CF,737-800,Jun,2007,North America,4,4,
USA,Southwest Airlines,,CF,737 MAX,Jul,2021,North America,0,6,6
USA,Southwest Airlines,,CF,737-700,Jul,2003,North America,0,2,
USA,Southwest Airlines,,CF,737-700,Jul,2010,North America,0,3,
USA,Southwest Airlines,1971,PW,737-200,Jul,1971,North America,1,1,
USA,Southwest Airlines,1978,PW,737-200,Jul,1977,North America,1,1,
USA,Southwest Airlines,1983,PW,737-200,Jul,1982,North America,3,3,
USA,Southwest Airlines,1986,CF,737-300,Jul,1984,North America,7,7,
USA,Southwest Airlines,1987,CF,737-300,Jul,1984,North America,9,9,
USA,Southwest Airlines,1988,CF,737-300,Jul,1984,North America,5,5,
USA,Southwest Airlines,1995,CF,737-300,Jul,1994,North America,4,4,
USA,Southwest Airlines,2003,CF,737-700,Jul,2002,North America,2,2,
USA,Southwest Airlines,2005,CF,737-700,Jul,2004,North America,1,1,
USA,Southwest Airlines,2011,CF,737-700,Jul,2010,North America,4,4,
USA,Southwest Airlines,2012,CF,737-800,Jul,2010,North America,9,9,
USA,Southwest Airlines,2013,CF,737-800,Jul,2003,North America,1,1,
USA,Southwest Airlines,2013,CF,737-800,Jul,2007,North America,7,7,
USA,Southwest Airlines,2014,CF,737-800,Jul,2007,North America,9,9,
USA,Southwest Airlines,2014,CF,737-800,Jul,2010,North America,2,2,
USA,Southwest Airlines,2016,CF,737-800,Jul,2003,North America,3,3,
USA,Southwest Airlines,2016,CF,737-800,Jul,2007,North America,2,2,
USA,Southwest Airlines,2016,CF,737-800,Jul,2010,North America,5,5,
USA,Southwest Airlines,2017,CF,737-800,Jul,2007,North America,4,4,
USA,Southwest Airlines,2017,CF,737-800,Jul,2010,North America,2,2,
USA,Southwest Airlines,2018,CF,737-800,Jul,2007,North America,3,3,
USA,Southwest Airlines,2018,CF,737-800,Jul,2016,North America,1,1,
USA,Southwest Airlines,,CF,737-700,Aug,2005,North America,0,8,
USA,Southwest Airlines,1989,CF,737-300,Aug,1988,North America,1,1,
USA,Southwest Airlines,1990,CF,737-300,Aug,1988,North America,2,2,
USA,Southwest Airlines,1991,CF,737-300,Aug,1988,North America,3,3,
USA,Southwest Airlines,1991,CF,737-500,Aug,1988,North America,5,5,
USA,Southwest Airlines,1992,CF,737-300,Aug,1988,North America,2,2,
USA,Southwest Airlines,1992,CF,737-300,Aug,1989,North America,1,1,
USA,Southwest Airlines,1992,CF,737-500,Aug,1988,North America,7,7,
USA,Southwest Airlines,1993,CF,737-300,Aug,1989,North America,11,11,
USA,Southwest Airlines,1994,CF,737-300,Aug,1989,North America,8,8,
USA,Southwest Airlines,2003,CF,737-700,Aug,2002,North America,2,2,
USA,Southwest Airlines,2012,CF,737-800,Aug,2005,North America,2,2,
USA,Southwest Airlines,2013,CF,737-800,Aug,2005,North America,1,1,
USA,Southwest Airlines,2014,CF,737-800,Aug,2005,North America,1,1,
USA,Southwest Airlines,2015,CF,737-800,Aug,2005,North America,1,1,
USA,Southwest Airlines,2016,CF,737-800,Aug,2005,North America,1,1,
USA,Southwest Airlines,2018,CF,737-800,Aug,2016,North America,2,2,
USA,Southwest Airlines,1994,CF,737-300,Sep,1992,North America,5,5,
USA,Southwest Airlines,1995,CF,737-300,Sep,1992,North America,10,10,
USA,Southwest Airlines,1996,CF,737-300,Sep,1992,North America,14,14,
USA,Southwest Airlines,1997,CF,737-300,Sep,1992,North America,6,6,
USA,Southwest Airlines,1997,CF,737-300,Sep,1993,North America,2,2,
USA,Southwest Airlines,2006,CF,737-700,Sep,2004,North America,1,1,
USA,Southwest Airlines,2008,CF,737-700,Sep,2006,North America,1,1,
USA,Southwest Airlines,2018,CF,737-800,Sep,2016,North America,1,1,
USA,Southwest Airlines,1974,PW,737-200,Oct,1973,North America,1,1,
USA,Southwest Airlines,1979,PW,737-200,Oct,1978,North America,1,1,
USA,Southwest Airlines,1995,CF,737-300,Oct,1994,North America,3,3,
USA,Southwest Airlines,1996,CF,737-300,Oct,1994,North America,2,2,
USA,Southwest Airlines,2004,CF,737-700,Oct,2003,North America,4,4,
USA,Southwest Airlines,2005,CF,737-700,Oct,2003,North America,1,1,
USA,Southwest Airlines,,CF,737 MAX,Nov,2013,North America,0,16,16
USA,Southwest Airlines,1982,PW,737-200,Nov,1980,North America,3,3,
USA,Southwest Airlines,1982,PW,737-200,Nov,1981,North America,1,1,
USA,Southwest Airlines,1983,PW,737-200,Nov,1981,North America,2,2,
USA,Southwest Airlines,1988,CF,737-300,Nov,1986,North America,2,2,
USA,Southwest Airlines,1997,CF,737-700,Nov,1993,North America,3,3,
USA,Southwest Airlines,1998,CF,737-700,Nov,1993,North America,17,17,
USA,Southwest Airlines,1999,CF,737-700,Nov,1993,North America,19,19,
USA,Southwest Airlines,2000,CF,737-700,Nov,1993,North America,14,14,
USA,Southwest Airlines,2001,CF,737-700,Nov,1993,North America,10,10,
USA,Southwest Airlines,2005,CF,737-700,Nov,2003,North America,3,3,
USA,Southwest Airlines,2006,CF,737-700,Nov,2004,North America,3,3,
USA,Southwest Airlines,2008,CF,737-700,Nov,2006,North America,1,1,
USA,Southwest Airlines,2011,CF,737-700,Nov,2010,North America,3,3,
USA,Southwest Airlines,2018,CF,737 MAX,Nov,2013,North America,1,1,
